UserID,Item7,Item9,Item10,Item12,Item13,Item15,Item16,Item18,Item19,Item20,Item21,Item22,Item23,Item24
3bbc61eafe8459ccc2f121f1f007c3e2,0,4,5,4,5,5,5,3,1,0,3,2,3,0
f854f7f3d45cd7c87a171f68b5ef7b05,1,4,5,4,5,0,0,1,4,0,0,4,4,1
166e30d5b78f3b1f8aebaa295ab7ba42,1,4,5,4,5,0,0,1,4,3,3,3,3,4
564a3d1cc839b2a1e6ae9a3bc66581e6,2,3,5,3,5,0,0,4,5,3,0,1,1,0
dfab3d618dc6bb14362b263a84c77a32,1,3,5,3,5,0,0,3,1,0,3,2,2,0
3096a30dff65061480b0f2896bed30ba,0,1,2,2,2,0,0,2,1,0,1,2,2,1
93618202a53103ad70c6e5cc35bdb7c6,1,3,3,3,3,0,0,4,4,0,1,2,2,1
9bafd9a56cd38a20fbcf5e15f75c0110,1,4,5,4,5,4,5,3,1,3,3,2,2,2
afcb36f8b758d797813379e409164053,1,3,4,3,4,0,0,4,4,1,0,0,3,1
ac0598c2850fdcda356bab1547e6b83b,1,5,5,4,5,4,4,3,3,3,3,4,0,3
8c3e617454810adb9b2a333fa0930823,2,3,3,4,3,0,0,4,4,1,3,3,2,1
ea249751cf9e54ce674dfef69a1faba3,0,3,2,3,2,0,0,3,5,4,4,0,0,3
636931ba3a37f4994ad5240ff5d4c8c5,2,3,3,3,3,4,3,1,1,2,3,2,2,4
6fdcf38f00253bb979de1951d48553e8,1,4,5,4,5,4,4,3,3,3,4,4,2,3
65ee2b65ecb2c06c87d4301eb4617cec,2,4,5,4,5,0,0,3,4,0,3,0,0,4
c0d008b8583f35cf3942e6090345d45a,2,3,5,3,5,0,0,3,2,0,3,2,2,3
1b3f81dcd5cbd51cab35a69660cb3afd,1,4,5,4,5,4,5,4,5,4,3,2,2,4
ddeef1d3e1f9cb317428ef8ad044459b,1,4,5,4,3,5,5,4,4,4,4,4,2,4
6e4da871bdff0c5689d423a90a682553,0,1,4,1,4,1,4,2,1,0,0,0,0,0
e4ed026fb88d7b18b93f3cf0fcfc170b,1,5,5,5,5,4,4,4,4,0,3,2,2,4
2b913fb2b939a09cd9c45a550e4c700d,1,4,3,4,3,3,3,3,5,3,3,0,0,4
de36e63127043c3b5820c10a89a436a6,0,4,5,4,5,0,0,4,5,3,3,3,3,3
6d6b5447258c86e66a4b3cf76ed45866,1,4,5,4,5,0,0,4,5,3,3,4,3,2
852726c17f309b4d0aad53bbffc84337,2,3,3,3,3,0,0,1,2,0,1,3,2,0
a2db272d9f1dff4dc0848f813d73db98,2,1,2,1,1,0,0,4,4,1,1,0,0,1
0c21682df3d58f793cfc009ca9909205,1,3,5,3,5,0,0,3,5,0,3,3,2,4
cae692f4c78db85c43bcc45ae8dba7a6,1,4,3,4,3,0,0,3,2,0,2,3,2,4
0a5e54f9b1af959ce2554c803179f5a1,1,4,5,3,5,0,0,3,2,0,0,4,3,4
a8d11e5259939c0dc33fe4c10349ac4b,1,4,5,4,5,0,0,1,1,0,3,4,3,3
7ec9b4868dde2a21d454f06ff482ccf0,0,0,0,3,3,0,0,1,3,0,0,0,2,4
5e804a51567cea91dac4697cc763de7a,0,4,3,4,5,0,0,3,2,1,2,0,0,0
bdfe62c7c268ad360b8e99a15bfed5ae,2,3,5,4,5,0,0,3,5,1,2,2,2,2
4ddbe8985b7299a3b6eb997a09c97556,1,4,5,4,5,4,5,3,4,3,3,4,3,4
e6cc52d481c8436c924d68059c548808,1,4,5,4,5,4,5,3,1,1,0,3,0,3
c73297f6bfa0071e48504f61cc7edeae,2,3,4,3,5,0,0,3,3,0,0,2,2,0
7d03e136f96bdb9558737c5c3e07c840,1,4,5,4,5,0,0,4,5,3,3,2,2,4
00ed85fbe694b52d44a5b7744a048621,1,5,5,4,3,0,0,4,1,3,4,4,4,3
3bcef7d56ba9a1ca14b4c0574d90a24b,2,4,5,4,5,3,4,4,5,2,3,4,3,3
f36d2e644c11e2ddc1b6f763a9f7ddd0,2,3,3,3,3,0,0,3,3,0,0,2,2,0
4d80964152405f08af9d25962c96ee09,1,3,4,3,4,0,0,1,1,0,2,3,3,0
9716ae0cf6288571e46faca88a790b10,1,4,5,4,5,0,0,3,3,2,3,2,0,0
2480b97baf5ec565974c27c1def93de8,1,5,5,5,5,5,5,4,5,0,3,0,0,1
64c4fcfe15d5e129eb42fde40f2be19a,2,4,3,4,5,0,0,3,3,0,3,0,0,0
f6bd1a1047da4d33aede5b7f68482a6d,2,3,3,3,3,0,0,2,2,0,0,3,3,1
0084c315bdb702b01847dbcc7020932b,1,4,5,4,5,0,0,3,1,3,3,4,3,0
78871f48cc12b1dd545a302e1a69862f,1,4,2,3,2,0,0,4,4,0,0,1,0,1
54b12dcac22be68fbcf804e5fd887def,2,3,3,3,3,0,0,3,3,0,0,3,2,3
65b6a2f70ba49518691d065061785461,1,3,3,3,5,0,0,1,2,0,3,4,4,2
6a91c17f2d518209ff5efb6279128ce0,1,4,3,4,3,0,0,3,2,2,3,3,3,1
6f0443494a59a01a18196061bf8fd0ff,1,4,5,4,5,5,5,4,4,4,4,3,3,4
e59f02d34297de3413644677ec17e4df,2,3,3,4,3,4,3,1,3,3,3,3,2,4
2a7b9f1ca08d72b0f21207d5628e1783,0,4,5,3,3,0,0,3,4,0,1,3,2,1
beb8a3155f52315ca3ee057cf5e112dd,2,3,3,3,3,0,0,4,2,0,0,2,2,3
b0345e5aef6e51503924dfa727a649b8,0,3,3,4,3,0,0,3,4,3,0,2,2,3
3e95705280cb376273e83874d4f05cd7,1,4,5,4,5,0,0,3,5,0,1,4,2,0
37fc6123119b848492c512673bcc91c7,0,4,5,4,5,0,0,4,2,2,2,2,2,2
7e58a6fddc5067676afa5f1edc911963,1,4,5,4,5,0,0,4,5,3,4,2,2,4
8de99a8990849c9de53c7ef7b04877c4,2,4,3,3,3,0,0,1,1,4,4,1,1,3
594db1cb55ddc906fafb7e552db4759f,0,3,3,4,3,0,0,1,3,3,0,2,2,1
641c0243bc329d7ac5ac3f8bc0f7bb66,1,5,5,5,5,0,0,4,2,3,0,0,0,4
794483844c7ede1d8163c3f83179c03c,1,3,4,3,3,0,0,1,2,0,0,3,0,0
420857058026b3261c5b0f99dbec3579,1,1,4,3,3,0,0,3,3,3,3,2,2,0
3c0b6de9c0d01cbcbfe801c45287e7a1,1,3,4,3,4,0,0,3,2,0,3,2,2,0
5c4fdf83715c3e3ffe8d1e809d992054,2,3,5,4,5,0,0,4,4,1,0,2,2,0
3f2877dc5804bed7315a9e27177080e4,1,4,5,5,5,0,0,3,1,3,3,4,2,4
18b9ce95ccabd6d091ce682ca55a15d9,1,4,5,4,5,4,5,1,1,3,3,0,0,4
b19f08cae8cced33e692191b3392084b,2,4,5,3,3,0,0,1,4,1,3,4,4,1
29bc9b23e1db3ddde5f015e126d99446,2,4,4,4,3,4,3,4,4,0,0,0,0,3
0c0e0c0dc59782fec30fd29faa991787,1,3,5,4,5,0,0,4,2,0,3,2,2,4
c3754506bf5d86f936c6ed01986a9dd5,1,4,5,3,3,0,0,4,5,2,3,3,3,4
58a2d047b1ade765c876565f759f7456,2,3,3,3,3,0,0,1,1,0,3,3,3,2
14b2dacfde01f20e4c97cb030340cd3f,2,3,3,3,3,0,0,3,4,0,3,3,3,3
2e056ef76cd286e2b3442d553547a41d,2,3,4,4,5,0,0,3,4,0,2,2,3,3
a1120eae6987665aa1e3f394f585e72a,2,3,4,3,4,0,0,1,1,0,0,2,2,1
783bc8dc31582c76804a5bf8cc0b39c2,2,4,5,5,5,0,0,1,1,0,3,0,0,3
aa51a86b751a0c8b8307874e8115763a,0,4,5,4,5,0,0,3,5,0,0,2,2,0
672dc5f964a377f3905efa02614fe295,2,3,4,4,4,4,4,3,3,1,1,0,0,3
d1eb6d5e5821e1e28061b6b7747e5594,2,4,5,4,5,0,0,3,1,3,4,2,2,0
003bc2aef44db7468fef2d4601f8681e,2,3,3,3,4,0,0,1,1,1,3,0,2,3
04b13b85608e6b267bef884b8dfb7493,2,3,4,1,2,0,0,3,4,0,0,2,2,3
3ed2833eed72a431880263319a11aed1,1,3,3,3,3,0,0,1,1,0,0,2,2,3
e84665dbcd502e5d3397e41932263955,1,4,5,4,5,4,5,5,4,4,4,4,4,3
5b38e64bb708b41a69854fff64cf03c5,1,4,5,5,5,0,0,3,2,1,3,4,4,1
d6274d564522e0c88b69b145de317a0d,1,5,5,5,5,5,5,4,5,3,4,4,4,4
79c78157db4c11b944958c6da274d400,1,3,3,3,2,0,0,1,1,0,3,0,3,3
d43fbb84c6682aae365960bedacf46a4,1,4,5,4,5,0,0,4,5,0,3,3,2,4
985a7411ef6655f4ad1ffc26a9c8e75e,1,5,5,5,5,0,0,3,2,4,3,4,4,2
f1f71140f90d212733ab43268ea414b4,2,3,3,1,3,0,0,2,1,0,3,0,0,1
335ccb74e8f105933411a0f71f90dfcc,0,3,4,3,3,0,0,1,1,0,0,1,0,0
7adc8c6fe863bcfd08a769cbceb40119,2,4,5,4,5,4,5,4,5,0,3,2,2,4
36e7d8446dc296386439d60c08ec11b2,2,4,3,4,3,0,0,3,4,1,0,3,3,0
b9f98b1fe3c021a69dadcad030313dac,2,1,4,3,3,0,0,1,1,0,3,3,1,3
b512d358aa459b8c8587653690b8dce7,2,3,4,3,5,0,0,1,2,2,3,3,2,3
a2e9010dbb43d745af648f9c856e5665,2,1,2,3,4,4,4,3,2,0,0,0,0,3
6233585388de138c5f72fd03d823c251,1,3,2,3,3,5,5,3,5,3,4,3,3,4
f4f47ff7e059986b52cd0f97dbe9a26b,2,4,4,4,4,0,0,4,2,0,3,2,2,3
114c529ff78148fb05549ce9fc0838ed,0,3,4,1,2,0,0,3,2,3,3,2,2,4
5bc03cfcbabfb052766ca5974d7cb8b4,2,4,3,4,3,0,0,4,4,0,0,2,2,4
8992e22e55e4a8dfb8385fb7da724776,1,5,5,5,5,4,3,4,5,4,4,4,4,3
b5e1b1c01d9176e47de967c09d399023,2,3,4,4,2,0,0,1,2,1,0,0,0,3
d84d395eaaf2d41aa45646adaac69766,2,3,5,4,5,4,5,4,3,4,4,2,2,3
de2700fa41a275773b8327f1d7463539,2,4,5,4,5,0,0,4,3,0,3,0,0,4
226b9500707eac9768c4f65248169ef7,2,3,3,3,3,0,0,4,3,0,0,2,2,3
edae79deb5b3570bfe89a9588a4abae0,1,3,3,3,3,0,0,1,2,0,0,2,2,1
17aae9a39d5d20ad38cc05ea198f849b,2,4,5,4,3,0,0,3,5,0,0,3,3,0
ed0d2a224bd8fef91714d8908cafd72e,0,3,4,4,3,0,0,2,2,0,1,3,3,3
53b48b3d0e680afa3113069f4db2047f,1,4,5,4,5,0,0,3,2,3,3,2,2,3
7c31c5a2ba8f0e6ffa1e01ef4b0e316b,2,4,5,1,1,5,5,3,1,4,3,3,3,4
2c292a7c2ea50841b4dedcb469c49a6e,2,4,4,4,4,0,0,3,2,3,3,3,3,1
f7d2a373cd6727ad5b7b623d0c00e79b,2,4,5,3,3,0,0,3,3,2,2,2,3,1
f83d51dc73bfc95760bc00dd2a9f79a4,1,4,3,4,3,0,0,1,4,0,4,0,0,4
a69309ccf3df6eefd804784bc0f9f9e1,1,4,5,4,3,0,0,1,2,4,4,2,2,4
7d1c2a8bddfb63930ccd6d5a5c20f24e,2,4,4,4,5,0,0,0,0,3,3,0,0,4
c9e8f6d9955520754a34ce623d5fcbb5,1,3,4,3,4,0,0,1,2,3,3,2,2,3
c2e4dd9c84d8c1565855fcaa366f304a,2,3,4,4,4,4,4,3,4,3,3,3,3,3
d9674b74966314ede215842daab3d672,1,0,0,3,5,0,0,3,2,0,3,0,0,1
4ab001519b79c26ef421502d58abab36,1,4,4,4,4,0,0,4,4,3,0,2,2,3
89da85d02010f30b83f161c31c89316b,1,4,5,4,5,4,5,3,3,4,4,4,2,4
ee319fac4e4f910ab50613fdc449a9d5,1,4,3,4,3,0,0,3,4,2,3,2,2,4
da14caa8bf1630532ac0077800a8ee60,1,5,4,4,5,0,0,4,5,0,3,4,4,4
95eca0c4171286f65ed5f50dd8d8b028,1,3,4,2,2,0,0,3,2,0,3,3,0,2
d12cea3b2940f1d8a01fc418850df9f3,2,3,3,3,3,3,4,1,1,3,3,3,2,3
a2f29609123d85a269f18d76e9be7adf,2,4,5,4,5,0,0,3,1,3,0,3,3,3
5217d009fc5e67295e35ff5bfbfa963c,1,4,5,4,3,0,0,4,5,0,3,4,4,4
206f8ba511e5175466124ab084b751da,1,3,2,3,2,0,0,4,4,1,3,2,3,3
7d77efc608d173f791d9695fce640ab4,2,4,5,4,5,0,0,3,2,0,0,4,4,4
4434973a9d8a28fbe874c6a49e7f250a,1,3,5,3,5,0,0,3,5,0,3,2,2,1
52f0024e2a8a05af8bfd8ddb8a7011f7,0,4,5,4,3,1,3,4,2,0,1,2,2,0
65779a02c5bf87036223eeaea7c1a808,2,3,4,3,4,0,0,4,5,3,0,2,2,3
acaa0df48f37edc0984d2c9e9d068719,1,0,0,1,3,0,0,3,2,0,2,1,1,4
dee6c0558047e9b79c8715ca15268147,2,4,5,4,5,0,0,2,1,0,3,2,2,4
6f0389deb66e90100b0ba0e48ec24089,1,4,4,4,4,0,0,3,4,4,4,2,2,2
4001fd5dbfea801dfa2847748e40a151,0,3,3,3,3,0,0,3,4,0,1,1,1,1
243dc5422d6a6904fc24557aed3e3cf0,2,1,2,1,2,0,0,0,0,3,3,1,1,3
4032de14251346b2e404afde66594218,1,5,5,5,5,0,0,3,3,0,0,4,2,3
4a959f33a780513d30c0aecaf8025bc8,1,4,4,4,4,0,0,3,2,0,2,0,0,1
f100b9e4c50cf0a7e850f703c69d2c79,1,3,4,4,3,0,0,3,1,1,0,3,2,3
1e656081ae74e18159d8f097ebcbdfce,0,4,4,4,4,4,4,4,4,3,3,1,1,4
f3a6aa678da8b3ead948b204aa7335c5,1,0,0,2,2,0,0,3,2,3,0,1,1,3
60a5afe6afae343b674edcba208f8a28,2,4,5,4,5,0,0,1,1,0,3,0,0,2
0494d5cc031adfc3d0e01848122ceab4,1,3,5,3,5,3,5,3,5,4,4,4,4,4
f4a68a2de71233df08c05ab5c4d3d499,1,3,3,1,3,0,0,3,2,3,3,1,1,0
d7e078db07b28d156772a343ee48c056,0,3,4,3,4,0,0,3,2,3,3,1,2,3
a13af8e0f6185f2d082f51e2e5db45ed,2,4,5,4,5,3,4,3,2,0,4,4,3,4
91ed28466cf0c6bb9b4c84d54a23a466,1,5,5,4,5,0,0,3,4,4,3,4,4,4
5e4a22204ce1589448569707b96773fc,1,4,5,5,5,0,0,4,5,0,2,4,2,4
d0ca17cd3081e27a557733c13b5aca3a,1,3,2,3,3,0,0,3,4,0,0,2,2,2
7de6c0e3c6229b6d5a468db59baea875,2,4,5,4,5,0,0,1,2,3,3,3,3,4
470d20c873316d583c591310f4e9e0e7,2,1,2,1,3,0,0,3,4,1,1,1,1,1
9431618914ec9e1565db57197a81451a,1,4,3,4,3,0,0,3,3,0,3,2,2,3
0fe9a5af66a3020ce687046c6c0528a3,1,5,5,4,5,0,0,3,2,3,2,0,0,3
1421e2d1cdf8f9fe32ac8e7aba855d48,2,3,3,3,5,0,0,4,3,1,0,0,0,1
b4ebfed8b5228c56a5198173175ee5b3,2,4,5,4,5,0,0,3,1,3,3,2,2,3
820117052423644a98761172332624b0,2,3,4,4,5,0,0,4,5,1,1,3,2,1
094927ea729743f602583b5d29817e2a,1,4,5,4,5,0,0,3,5,0,0,4,3,0
b18c0b7a325303f2562ee86be08f77db,1,4,3,4,3,0,0,3,3,0,3,4,4,1
43379d1e9da44aae43bc64c7c1977011,1,4,5,4,5,3,2,4,3,2,2,2,2,0
1c656acde3998b2b9144d8a00b3c1570,2,4,4,4,5,0,0,0,0,0,0,0,0,0
f0629e122194f986366d2ecca90c545c,1,5,5,4,3,5,5,3,1,4,4,4,2,4
0bc74988bb1ff592b8a26c2d02c9558e,1,4,5,4,5,4,5,4,5,0,3,4,4,0
e2f682e7925774e5076aef672dcb2421,2,0,0,4,4,4,3,3,1,0,3,2,2,1
57ff62a9dd5af2b3e96bcfbb2d4fcc39,2,3,4,3,5,0,0,3,2,0,1,0,0,1
17dc51b3f3add3ce5264f09a1cd9396a,0,0,0,2,1,0,0,4,4,0,3,1,1,1
3480ec81cc5f3f3beaa70ab0994b3dda,2,3,3,3,3,0,0,4,5,0,4,3,2,4
2e7cd7b28c4f245cc63b9d4ddd5f8d6b,2,3,3,3,3,0,0,1,1,0,1,0,0,3
fba7c4ff8322197b7c070e41d03aa276,2,3,3,3,3,0,0,3,1,1,0,2,2,1
6667650b960992ad1001d3f9986c5c19,1,5,5,5,5,3,5,3,3,4,4,4,4,2
14da464f650fe873520ab6fec4c950f3,2,4,5,4,5,0,0,1,1,1,0,0,2,3
37212d22bc55894a4734a338433876b9,2,5,5,5,5,0,0,4,4,2,3,3,3,4
843a7a1638b4ff455123ce43d94adae7,1,4,5,4,5,0,0,3,2,0,3,4,3,4
c7916908546b0cca25a444879b2c50f4,1,4,3,1,2,0,0,4,5,0,3,0,0,1
3d584a47afac6c4afdfe4bf249db986a,1,3,5,4,5,0,0,3,2,0,3,3,4,1
f2d6d42e1bf7575010a37cc96fdd49bb,2,3,4,3,3,0,0,3,3,4,3,2,2,2
30aec5129453feeeead96d0c9d1773b9,2,1,2,1,2,0,0,3,2,1,1,3,3,1
f2bde4af5a08f649fb499daf232c397f,1,5,5,0,0,0,0,4,5,0,0,4,4,4
edcb76da01cd8f0f34b503206d2bce75,1,4,5,4,5,4,3,4,5,0,4,0,2,2
d56a18302713bd8c77e855e79cbfd84a,1,5,5,5,5,5,5,3,3,3,3,4,2,4
54cca84b29f354ab9c6bfdef6ef61a63,1,5,5,4,5,0,0,3,2,0,3,4,4,0
334fe4efa0b67c5e10a2f7fbecd17dac,2,5,4,5,5,5,5,3,1,3,3,4,4,0
4f6ac9b3b3ec6471f59eec5896a7316b,2,3,3,4,3,0,0,0,0,0,1,3,3,1
dc8b1bff3f433563b042da9d0d47adc7,1,3,2,1,2,0,0,4,5,0,3,0,0,2
8e612c79178ebea71b71b53798cadee6,1,4,5,4,5,0,0,3,4,4,4,4,2,4
a0f82139146b475c2851ccf5fcee6b37,0,4,5,4,5,0,0,3,2,1,3,0,0,3
fc3dbf18579e72f29cd51b7a17cc335e,0,1,2,2,2,0,0,1,1,1,0,3,3,3
5dbe73a0fea0ff242351662c3968dedb,1,3,3,3,3,0,0,1,3,0,2,2,2,2
5d2171bde15dba0e1c1a765ecfcbdb37,2,5,5,5,5,4,4,3,3,0,3,2,2,4
7d0639fea39d760ad997b8fab79c64cc,2,3,4,3,4,0,0,1,1,4,3,1,1,2
b3b2e66d58e0efd6d079b1afc45615b9,1,4,5,5,5,0,0,1,1,0,4,4,4,4
87969dea8fe5d1997775d09a83d8dfe3,1,4,5,4,5,0,0,4,5,4,4,2,3,0
a5673ccc8217841189015c3fee36fba5,0,1,4,3,1,3,1,3,4,0,0,2,0,0
90a8844dd50b11d03797d52d3b35b622,2,3,3,1,2,4,3,3,1,4,4,2,2,0
47549faaef190a67bc9fe15d099aaca1,2,3,4,3,4,0,0,3,2,0,4,2,2,4
80cf79fa1de422fd1b40ded9e9e84022,2,3,5,3,3,0,0,1,1,4,3,2,2,1
48656791e40f167d24491c0094f60616,2,3,4,3,3,0,0,0,0,0,0,3,3,0
17a3bfd66141a164f6a6abc60f9e61e5,0,4,5,4,5,0,0,3,2,1,1,1,1,1
ae73da8028152dab6cac52936fd038b9,0,3,4,3,3,0,0,3,5,0,4,0,0,0
e212a72e7a0e8dea8c9ee5b4057db56c,0,4,3,3,3,0,0,3,4,0,2,2,2,2
d1b5d2d9831a8a850dc528c8591dd04a,1,3,3,3,3,0,0,1,3,2,3,3,0,3
ffb1c02a0d5ac67da895726b949ed6e5,1,4,3,4,3,0,0,4,4,0,3,2,2,3
ba8fd10d2ecd3255c22cb26a769e9075,0,3,3,3,3,0,0,3,4,0,1,1,2,0
ab390d73976f199c581f6e7b60cff53c,0,4,3,3,5,0,0,4,5,1,0,3,2,3
538de1888ca02fa66a525edc1f36a577,0,4,3,4,3,0,0,0,0,0,4,1,2,0
eae4e74ec5c735e5092dba625dd51f55,2,3,4,3,3,0,0,2,1,1,1,1,1,1
7a243be550b6a1404f44928bf6e3b78c,2,4,5,3,5,0,0,3,2,0,0,2,2,3
845a696a815e9da6f01ab9f7dea76cf7,0,3,5,4,5,0,0,4,4,1,1,3,0,0
210a1c779c43bc44e2e6a2d94a17b81f,0,3,2,3,2,0,0,4,5,0,0,3,3,0
985fac7760f910a2806f242812b6fa4e,1,3,3,3,3,0,0,1,1,1,4,0,0,0
affcdf557a99f582bb922665170975ba,2,4,5,5,5,0,0,3,5,0,4,0,0,2
0a9c6b804d930b5ded44d3d57b8512b8,1,4,5,4,5,0,0,1,1,0,3,2,2,3
7eb2e92ae368d4970e6399b3937ecd24,2,4,5,4,5,0,0,4,5,3,3,2,3,0
8fee1830e01e395ebf028a8b51d16438,0,3,2,3,1,0,0,3,5,1,4,0,0,4
437f7579c9082fd7a681116f74670adb,1,3,3,3,3,0,0,1,2,0,2,0,0,3
e19b6d32192598e64dd4229b51c187e8,1,4,5,5,5,0,0,1,1,0,0,0,0,0
7dbd0da0ef947b5280b4bf55bfc50c72,2,3,4,3,3,0,0,4,3,0,1,0,1,0
bee13ea038e45707784e5d2156cb930e,2,3,4,3,4,0,0,4,5,0,3,0,2,0
451d2513826e872647e730a8a7c3c8ed,1,1,5,2,2,0,0,3,2,1,1,3,3,0
00215810d2ac7b993899d34f9305cb67,0,3,3,3,3,0,0,1,1,1,0,2,3,0
d992797ec013948e69b8d17cc1599979,0,0,0,0,0,0,0,0,0,0,1,1,1,0
eee60e96f750a1231963de506f936262,0,4,4,5,4,0,0,0,0,3,0,1,1,3
c800f5e77cc6185be155fdffa6e96aa0,1,4,5,4,5,0,0,1,1,0,3,3,3,1
efec019b04f18c8a969a04f7b8eacaba,2,3,3,3,2,0,0,3,1,3,3,3,3,4
dcc1a39f51b0d774f8291101f21047fb,1,4,5,5,5,5,5,3,1,1,1,0,0,0
e982fdd534d81b3ff1c309d20291167a,0,1,4,1,3,0,0,1,2,0,0,1,1,1
c1ced7a5d852ffd821a3d01e56b23557,0,0,0,2,4,0,0,3,1,1,0,0,0,0
e44c72c786b9b07442cce68789815052,1,3,3,3,3,0,0,3,1,0,2,2,0,2
9e17e5045578b758edef36d5e4b3d5fa,2,3,5,3,5,0,0,1,1,0,2,3,3,4
7fa741352fcfc81a86e58f713a514e2d,1,3,3,3,3,4,3,3,3,3,1,2,2,3
cc679b1cc87af6d33a7d9eeefb5a939d,0,3,1,3,4,0,0,4,3,0,0,2,2,3
d45523191d904b668f5f3606ea729d35,2,4,5,4,5,0,0,3,2,4,4,4,4,4
86e256e5b4922a2e5595b50e8f4b3ea6,1,4,5,4,5,0,0,4,5,0,0,2,2,4
c0e7f938fd6b1d8d4f53f4d6e7140753,2,4,5,4,5,0,0,3,3,2,3,4,2,2
6d9c6932b76d6a08dfc6750083c542e7,1,3,3,3,3,0,0,1,1,2,2,0,0,2
fb63c6b3a09f74cd4eec673e172eea27,2,5,5,5,5,4,5,4,3,3,4,2,2,2
7c149bbe4e106f712a2b06fdb6563e19,2,3,4,4,5,0,0,1,1,1,1,0,0,1
d4445f3f0fc0b9fb2ff2a4c465d21da7,2,3,4,3,4,0,0,4,5,3,2,2,3,0
499e2ffe21d89eb3954efc22c58944a4,1,3,3,3,3,0,0,3,4,3,0,3,3,3
51975a7282b46d416e8a4848b948dd20,2,4,3,4,3,0,0,4,4,2,2,0,0,2
89cc3702de7769165ecc3779ac32db5c,0,0,0,4,3,4,3,3,1,1,0,1,1,0
4ba54f9be546e21c80e4f5327fbd6889,0,0,0,1,3,3,4,1,1,2,3,1,2,3
8d2975206083fd065d68f3be0a9fd935,2,3,3,3,3,0,0,1,4,0,3,0,0,3
4733b562bbf3fd98bd8b16692745eaa4,0,3,3,3,3,0,0,4,3,0,3,2,2,3
6aee1e3b381a59568295061b454cd3d7,1,4,5,4,5,0,0,1,1,0,3,3,3,1
9b047ee2d2db193ab5bfac69e7dc4679,2,4,3,4,3,0,0,1,3,0,4,0,0,1
32ce570c74cb1fa6a4299cd512c278f2,2,4,5,4,5,5,5,0,0,4,3,2,2,2
b001e96734d6762d34e95d69ce0918ea,1,4,5,3,3,0,0,1,2,1,3,2,3,0
31eb4f8397018b7459a51e5c9f4a690c,2,4,5,4,5,0,0,1,2,3,1,4,2,3
81132591c6fe44f32618a7947c346fce,1,4,5,0,0,0,0,3,5,3,3,4,4,4
306cd3c3dec5d8d0389b9ad57acc0c26,2,3,3,3,3,0,0,3,1,3,0,0,0,0
0eba39e06e9da141d8490cb7d94a6f94,1,4,5,4,5,0,0,4,3,3,3,2,2,4
8544da79a6ccc2f383d4a3a480c97762,1,4,5,4,5,0,0,3,1,0,0,4,3,0
fde667202bcbfe870bcfda226bcaa247,1,3,3,3,3,0,0,4,4,2,2,2,2,3
47842ad5af56125fe5e3c29ee8cc8975,1,1,3,3,3,0,0,0,0,2,3,2,0,0
66f28d5dfe8a49302cf95e227a22682b,1,3,5,4,5,0,0,0,0,0,0,2,2,0
8843dea5ef40d05f3f73144e36845e09,2,4,5,4,5,0,0,0,0,1,2,0,0,0
06dc74925abd84bf4bb692cdd7e92555,2,3,4,3,4,0,0,0,0,3,3,2,2,1
4cb24ab2d94e6734d7a8a1926683d96b,2,3,3,3,5,0,0,4,5,0,1,2,2,0
9d8546c7b5734dc34badbdc1f17c7c7b,1,4,5,4,3,3,3,3,1,3,3,2,2,1
f736b39d8806ce2ebc229ec6c7dac016,1,4,3,3,2,0,0,4,2,3,3,3,3,1
b73b05ff61b39118b267ea1d154b1306,2,4,5,4,5,0,0,3,3,3,3,2,2,4
6968f5ca3cfb324cc3cc0a6ee32e6956,2,4,3,4,3,4,3,4,2,3,3,0,0,0
f93be04bc48a9397c524c5c5b0f00a45,1,3,5,3,5,0,0,3,1,0,1,0,0,3
895568cf2e5533e47d9c7af3e5f7ea31,1,4,5,4,5,0,0,3,5,2,3,2,2,2
ee890cfb1f39645ab364d66403e443eb,1,3,3,4,3,0,0,1,1,3,3,3,2,3
a785376daa0cc4950bd5ee78fd873c66,2,3,4,3,3,0,0,1,2,0,3,0,0,0
2fd38195ded5711db492e61a03213faf,0,0,0,2,2,0,0,1,2,1,1,1,0,1
5cdc72ee882898e82bc5d5f181ffc5b8,1,4,5,4,5,0,0,3,3,0,3,2,2,0
891aaf73c9df9d0b8dc361a5ac121e51,1,3,2,4,3,0,0,4,3,3,3,3,3,1
e626492afc72012040103ac5abd13c56,2,4,3,4,3,0,0,3,4,0,0,0,0,1
8139a51ccef3bdd241e1817b9999e03b,2,4,5,4,5,0,0,4,5,0,0,4,4,3
6c12c4afc45cf6335d39537dfe536d46,0,4,4,4,5,0,0,3,3,0,2,2,2,0
7cecce7e815d3b65bab7fbcf9c65defc,2,4,3,3,3,0,0,1,1,1,1,3,3,0
e80d16c33ed841e347b1b1e47d3516b5,2,3,4,3,2,0,0,3,2,0,0,2,2,1
6eae2b920d6d91081246216309041a2d,1,4,5,4,5,4,5,3,1,4,3,4,4,0
40803b73366e6305d0f4313e24a0a0af,1,3,5,4,5,0,0,3,3,0,0,4,2,1
7cb9c618ea0c9a61b54125b848eb8615,2,3,3,3,3,0,0,3,2,1,3,3,3,3
9a05d9caeeea0adbf87773a03e6c5767,1,4,5,5,5,0,0,3,4,4,3,4,2,0
8473c3f9af895b7e6be485ef018c2218,2,4,5,4,5,3,4,0,0,1,1,3,3,3
efee9d95a6d5099ba4c00d8d2ce4c708,0,3,2,3,2,0,0,4,2,1,4,1,1,3
